"","X.1","X","Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","cmu_sylls","BF_TK","BF_TP","LEN_L","N"
"42",182,666,"addiction",199,130,192,126,3.901960784,2.301029996,1.549833095,2.117271296,"Noun",199,1,"Noun",199,3.592864138,3,952.01,103.25,9,0
"43",188,688,"addressee",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,391.49,45.63,9,2
"44",197,717,"adherence",9,9,8,8,0.176470588,1,0.107296137,1,"Noun",9,1,"Noun",9,2.291834142,3,460.55,64,9,0
"45",198,718,"adherent",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,609.37,64,8,0
"46",200,722,"adhesion",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,608.67,54.29,8,0
"47",205,735,"adjective",25,21,23,20,0.490196078,1.414973348,0.250357654,1.342422681,"Noun",25,1,"Noun",25,2.70680749,3,621.75,74.63,9,0
"48",208,759,"adjuster",20,17,19,16,0.392156863,1.322219295,0.202670482,1.255272505,"Noun",20,1,"Noun",20,2.614053437,3,715.23,77.86,8,1
"49",210,762,"adjustment",158,129,152,125,3.098039216,2.201397124,1.537911302,2.113943352,"Noun",157,1,"Noun",157,3.493231266,3,569.68,43.33,10,0
"50",212,766,"adjutant",45,26,36,20,0.882352941,1.662757832,0.309966619,1.431363764,"Noun",45,1,"Noun",45,2.954591974,3,343.77,41.14,8,0
"51",217,792,"admirer",151,124,149,123,2.960784314,2.181843588,1.478302337,2.096910013,"Noun",151,1,"Noun",151,3.47367773,3,905,81.83,7,2
"52",219,798,"admission",181,164,167,153,3.549019608,2.260071388,1.955174058,2.217483944,"Noun",181,1,"Noun",181,3.55190553,3,675.14,71,9,0
"53",220,802,"admittance",34,25,30,21,0.666666667,1.544068044,0.298044826,1.414973348,"Noun",34,1,"Noun",34,2.835902186,3,359.23,45.78,10,0
"54",226,819,"adobe",24,14,8,8,0.470588235,1.397940009,0.166905103,1.176091259,"Noun",23,1,"Noun",23,2.689774151,3,132.25,8,5,1
"55",227,831,"adopter",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,1146.5,104.83,7,1
"56",228,833,"adoption",239,140,227,135,4.68627451,2.380211242,1.669051025,2.149219113,"Noun",239,1,"Noun",239,3.672045384,3,887.22,78.57,8,0
"57",232,851,"adornment",4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,"Noun",4,1,"Noun",4,1.990804146,3,525.6,45,9,0
"58",242,879,"adulthood",37,33,37,33,0.725490196,1.579783597,0.39341917,1.531478917,"Noun",36,1,"Noun",36,2.871617739,3,227.46,18.75,9,0
"59",261,936,"advisement",39,37,39,37,0.764705882,1.602059991,0.441106342,1.579783597,"Noun",39,1,"Noun",39,2.893894133,3,548.81,43.78,10,0
"60",262,937,"adviser",53,45,49,41,1.039215686,1.73239376,0.536480687,1.662757832,"Noun",53,1,"Noun",53,3.024227902,3,901.52,83,7,2
"61",279,986,"aerosol",14,10,14,10,0.274509804,1.176091259,0.11921793,1.041392685,"Noun",14,1,"Noun",14,2.467925401,3,543.79,25.83,7,0
"62",281,989,"aerospace",55,34,33,24,1.078431373,1.748188027,0.405340963,1.544068044,"Noun",55,1,"Noun",55,3.040022169,3,206,30.88,9,0
"63",292,1023,"affection",431,334,419,330,8.450980392,2.635483747,3.981878875,2.525044807,"Noun",430,1,"Noun",430,3.927317889,3,1003.1,100.75,9,0
"64",294,1032,"affiant",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,435.88,32.83,7,0
"65",302,1057,"affliction",60,53,58,51,1.176470588,1.785329835,0.631855031,1.73239376,"Noun",60,1,"Noun",60,3.077163977,3,946.4,119.67,10,0
"66",303,1061,"affluence",7,6,6,5,0.137254902,0.903089987,0.071530758,0.84509804,"Noun",7,1,"Noun",7,2.194924129,3,374.97,41.88,9,0
"67",306,1073,"afghani",6,5,0,0,0.117647059,0.84509804,0.059608965,0.77815125,"Noun",6,1,"Noun",6,2.136932182,3,225.56,15.67,7,0
"68",313,1097,"afrikaans",3,1,0,0,0.058823529,0.602059991,0.011921793,0.301029996,"Noun",3,1,"Noun",3,1.893894133,3,210.82,29.13,9,0
"69",319,1112,"afterlife",81,62,79,61,1.588235294,1.913813852,0.739151168,1.799340549,"Noun",82,1,"Noun",82,3.205647995,3,381.68,59.25,9,0
"70",321,1115,"aftermath",53,51,51,49,1.039215686,1.73239376,0.608011445,1.716003344,"Noun",53,1,"Noun",53,3.024227902,3,374.24,55.38,9,0
"71",324,1118,"afternoon",4666,2597,4410,2505,91.49019608,3.669037801,30.96089652,3.414639147,"Noun",4660,1,"Noun",4660,4.960871943,3,612.51,63.38,9,0
"72",327,1126,"aftertaste",11,9,11,9,0.215686275,1.079181246,0.107296137,1,"Noun",11,1,"Noun",11,2.371015388,3,376.04,46.44,10,0
"73",338,1156,"agency",991,588,773,482,19.43137255,2.996511672,7.010014306,2.770115295,"Noun",988,1,"Noun",988,4.288345814,3,291.84,16.6,6,0
"74",344,1183,"aggression",143,109,134,105,2.803921569,2.158362492,1.299475441,2.041392685,"Noun",143,1,"Noun",143,3.450196634,3,868.62,88.22,10,0
"75",345,1188,"aggressor",29,23,27,22,0.568627451,1.477121255,0.27420124,1.380211242,"Noun",29,1,"Noun",29,2.768955397,3,293.42,37.25,9,0
"76",357,1209,"agitprop",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,58.68,10.71,8,0
"77",362,1222,"agonist",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,586.16,50.67,7,0
"78",363,1226,"agony",191,171,176,159,3.745098039,2.283301229,2.038626609,2.235528447,"Noun",191,1,"Noun",191,3.575135371,3,669.52,19,5,0
"79",364,1227,"agora",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,441.26,12,5,0
"80",367,1242,"agreement",892,603,867,594,17.49019608,2.950851459,7.188841202,2.781036939,"Noun",887,1,"Noun",887,4.242685601,3,625.35,52.63,9,0
"81",370,1255,"aguacate",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,224.19,38.43,8,0
"82",375,1273,"ahs",4,4,2,2,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,1,1.67,0.5,3,3
"83",377,1278,"aide",103,81,87,70,2.019607843,2.017033339,0.965665236,1.913813852,"Noun",103,1,"Noun",103,3.308867481,1,796.33,13.67,4,8
"84",381,1287,"aileron",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,624.24,43.17,7,0
"85",407,1343,"airliner",29,23,29,23,0.568627451,1.477121255,0.27420124,1.380211242,"Noun",29,1,"Noun",29,2.768955397,3,747.9,78.57,8,1
"86",424,1378,"aisle",379,284,343,263,7.431372549,2.579783597,3.385789223,2.45484486,"Noun",379,1,"Noun",379,3.871617739,1,523.34,17.5,5,0
"87",430,1396,"akimbo",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,50.86,6.8,6,0
"88",437,1422,"alarmist",17,17,16,16,0.333333333,1.255272505,0.202670482,1.255272505,"Noun",17,1,"Noun",17,2.547106647,3,345.9,62.71,8,0
"89",446,1454,"albumin",4,4,2,2,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,235.53,13.83,7,0
"90",450,1464,"alchemist",14,10,12,8,0.274509804,1.176091259,0.11921793,1.041392685,"Noun",14,1,"Noun",14,2.467925401,3,223.4,39.88,9,0
"91",452,1467,"alchemy",11,9,8,7,0.215686275,1.079181246,0.107296137,1,"Noun",11,1,"Noun",11,2.371015388,3,201.46,14.67,7,0
"92",453,1470,"alcohol",845,588,762,541,16.56862745,2.927370363,7.010014306,2.770115295,"Noun",844,1,"Noun",844,4.219204505,3,226.72,9.5,7,0
"93",463,1486,"ale",202,123,183,115,3.960784314,2.307496038,1.466380544,2.093421685,"Noun",202,1,"Noun",202,3.59933018,1,1801.88,1.5,3,9
"94",469,1500,"alertness",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,257.81,71.25,9,0
"95",474,1527,"algonquin",10,9,0,0,0.196078431,1.041392685,0.107296137,1,"Noun",10,1,"Noun",10,2.333226827,3,33.97,9.25,9,0
"96",478,1538,"alibi",426,249,417,241,8.352941176,2.630427875,2.968526466,2.397940009,"Noun",428,1,"Noun",428,3.922262017,3,308.58,17,5,0
"97",483,1556,"alignment",67,47,66,47,1.31372549,1.832508913,0.560324273,1.681241237,"Noun",66,1,"Noun",66,3.124343055,3,522.02,46.25,9,0
"98",489,1575,"alkaloid",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Noun",8,1,"Noun",8,2.246076652,3,109.24,17,8,0
"99",495,1596,"allegiance",159,128,133,106,3.117647059,2.204119983,1.525989509,2.11058971,"Noun",161,1,"Noun",161,3.495954125,3,324.62,36.33,10,0
"100",498,1604,"allele",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",1,1,"Noun",1,1.768955397,3,1473.26,58.8,6,1
"101",500,1612,"allergen",3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,"Noun",3,1,"Noun",3,1.893894133,3,469.05,49.86,8,0
"102",503,1616,"allergist",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,317.53,59.5,9,0
"103",505,1618,"allergy",86,66,81,65,1.68627451,1.939519253,0.78683834,1.826074803,"Noun",84,1,"Noun",84,3.231353395,3,421.48,27.83,7,0
"104",507,1625,"alleyway",40,36,39,35,0.784313725,1.612783857,0.429184549,1.568201724,"Noun",39,1,"Noun",39,2.904617999,3,116.56,16.14,8,0
"105",509,1630,"alliance",465,190,174,115,9.117647059,2.668385917,2.265140677,2.281033367,"Noun",471,1,"Noun",471,3.960220059,3,547.33,42.14,8,0
"106",515,1651,"allotment",19,18,19,18,0.37254902,1.301029996,0.214592275,1.278753601,"Noun",19,1,"Noun",19,2.592864138,3,535.89,46.75,9,0
"107",522,1677,"allusion",6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,"Noun",6,1,"Noun",6,2.136932182,3,655.13,49.14,8,1
"108",526,1685,"almanac",43,27,17,13,0.843137255,1.643452676,0.321888412,1.447158031,"Noun",43,1,"Noun",43,2.935286819,3,237.25,18.17,7,0
"109",529,1693,"alms",25,13,10,10,0.490196078,1.414973348,0.154983309,1.146128036,"Noun",24,1,"Noun",24,2.70680749,1,392.17,10,4,6
"110",538,1711,"alpaca",10,8,6,5,0.196078431,1.041392685,0.095374344,0.954242509,"Noun",10,1,"Noun",10,2.333226827,3,318.97,13.4,6,0
"111",540,1715,"alphabet",127,87,89,77,2.490196078,2.10720997,1.037195994,1.944482672,"Noun",126,1,"Noun",126,3.399044112,3,198.36,16.43,8,0
"112",543,1737,"altarpiece",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,178.06,19.44,10,0
"113",554,1777,"alumna",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,272.42,15,6,1
"114",556,1780,"alumnus",24,19,24,19,0.470588235,1.397940009,0.226514068,1.301029996,"Noun",24,1,"Noun",24,2.689774151,3,241.73,24.33,7,0
"115",562,1796,"amalgam",9,5,9,5,0.176470588,1,0.059608965,0.77815125,"Noun",9,1,"Noun",9,2.291834142,3,160.75,15.17,7,0
"116",567,1804,"amaranth",2,1,1,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,263.39,37.14,8,0
"117",573,1821,"amazement",36,34,34,33,0.705882353,1.568201724,0.405340963,1.544068044,"Noun",36,1,"Noun",36,2.860035866,3,546.98,44.5,9,0
"118",575,1835,"ambergris",10,4,8,4,0.196078431,1.041392685,0.047687172,0.698970004,"Noun",10,1,"Noun",10,2.333226827,3,181,35,9,0
"119",577,1837,"ambiance",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Noun",8,1,"Noun",8,2.246076652,3,391.85,33.86,8,1
"120",578,1839,"ambience",37,35,37,35,0.725490196,1.579783597,0.417262756,1.556302501,"Noun",38,1,"Noun",38,2.871617739,3,564.39,40.29,8,0
"121",581,1846,"ambition",273,233,257,221,5.352941176,2.437750563,2.777777778,2.369215857,"Noun",273,1,"Noun",273,3.729584705,3,945,82.29,8,0
"122",584,1861,"ambulance",1143,727,1093,707,22.41176471,3.058426024,8.667143538,2.862131379,"Noun",1142,1,"Noun",1142,4.350260167,3,287.82,43,9,0
"123",589,1884,"amendment",209,115,83,52,4.098039216,2.322219295,1.371006199,2.064457989,"Noun",209,1,"Noun",209,3.614053437,3,536.12,44.88,9,0
"124",596,1909,"amicus",1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,166.77,17.4,6,0
"125",599,1923,"amino",31,22,30,21,0.607843137,1.505149978,0.262279447,1.361727836,"Noun",31,1,"Noun",31,2.79698412,3,1452.46,25.25,5,0
"126",601,1932,"ammeter",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,1131.6,104,7,0
"127",602,1934,"ammonia",76,49,60,44,1.490196078,1.886490725,0.584167859,1.698970004,"Noun",76,1,"Noun",76,3.178324867,3,90.05,15.83,7,0
"128",605,1939,"amnesia",189,112,162,99,3.705882353,2.278753601,1.33524082,2.053078443,"Noun",189,1,"Noun",189,3.570587743,3,143.46,14,7,0
"129",608,1945,"amnesty",68,46,38,26,1.333333333,1.838849091,0.54840248,1.672097858,"Noun",68,1,"Noun",68,3.130683233,3,323.52,25.33,7,0
"130",610,1977,"amp",93,73,73,60,1.823529412,1.973127854,0.870290892,1.86923172,"Noun",92,1,"Noun",92,3.264961996,1,0.89,1.5,3,1
"131",611,1979,"amperage",5,3,5,3,0.098039216,0.77815125,0.035765379,0.602059991,"Noun",5,1,"Noun",5,2.069985393,3,483.25,54.86,8,0
"132",613,1981,"ampersand",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,379.28,52.88,9,0
"133",616,1993,"amphora",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,320.78,25.5,7,0
"134",620,2004,"amplitude",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,299.41,39.5,9,0
"135",626,2016,"amputee",10,9,9,8,0.196078431,1.041392685,0.107296137,1,"Noun",10,1,"Noun",10,2.333226827,3,512.36,57,7,0
"136",629,2024,"amulet",118,37,117,36,2.31372549,2.075546961,0.441106342,1.579783597,"Noun",116,1,"Noun",116,3.367381104,3,621.34,55.2,6,0
"137",631,2029,"amusement",191,146,178,142,3.745098039,2.283301229,1.740581784,2.167317335,"Noun",191,1,"Noun",191,3.575135371,3,601.5,52.75,9,0
"138",640,2066,"anagram",26,20,25,20,0.509803922,1.431363764,0.238435861,1.322219295,"Noun",26,1,"Noun",26,2.723197906,3,436.36,19.67,7,0
"139",650,2090,"analyst",177,109,171,107,3.470588235,2.250420002,1.299475441,2.041392685,"Noun",177,1,"Noun",177,3.542254144,3,508.82,33.33,7,1
"140",656,2109,"anarchist",29,21,24,19,0.568627451,1.477121255,0.250357654,1.342422681,"Noun",28,1,"Noun",28,2.768955397,3,322.18,50.25,9,1
"141",658,2112,"anarchy",103,71,71,62,2.019607843,2.017033339,0.846447306,1.857332496,"Noun",103,1,"Noun",103,3.308867481,3,411.56,30.33,7,0
"142",663,2129,"ancestor",86,56,75,53,1.68627451,1.939519253,0.66762041,1.755874856,"Noun",86,1,"Noun",86,3.231353395,3,379.19,41.43,8,0
"143",665,2133,"ancestry",24,22,24,22,0.470588235,1.397940009,0.262279447,1.361727836,"Noun",24,1,"Noun",24,2.689774151,3,454.7,44.71,8,0
"144",666,2135,"anchorage",36,24,6,5,0.705882353,1.568201724,0.286123033,1.397940009,"Noun",36,1,"Noun",36,2.860035866,3,277.05,39.38,9,0
"145",670,2146,"anchovy",7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,"Noun",7,1,"Noun",7,2.194924129,3,386.18,16.83,7,0
"146",673,2160,"andiron",3,1,2,1,0.058823529,0.602059991,0.011921793,0.301029996,"Noun",3,1,"Noun",3,1.893894133,3,492.03,30.5,7,0
"147",679,2177,"anecdote",55,41,55,41,1.078431373,1.748188027,0.488793515,1.62324929,"Noun",55,1,"Noun",55,3.040022169,3,256.35,30.43,8,0
"148",682,2183,"anemone",13,7,12,6,0.254901961,1.146128036,0.083452551,0.903089987,"Noun",13,1,"Noun",13,2.437962178,3,508.41,34.83,7,0
"149",687,2203,"angelfish",5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,165.62,33,9,0
"150",693,2235,"anglophile",7,7,0,0,0.137254902,0.903089987,0.083452551,0.903089987,"Noun",7,1,"Noun",7,2.194924129,3,151.77,27.22,10,0
"151",695,2239,"angora",21,9,11,8,0.411764706,1.342422681,0.107296137,1,"Noun",21,1,"Noun",21,2.634256823,3,537.26,19.8,6,0
"152",696,2244,"angst",47,44,41,40,0.921568627,1.681241237,0.524558894,1.653212514,"Noun",48,1,"Noun",48,2.97307538,1,615.58,13,5,0
"153",703,2258,"anhydride",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,188.87,40.5,9,0
"154",713,2283,"animus",5,4,4,4,0.098039216,0.77815125,0.047687172,0.698970004,"Noun",5,1,"Noun",5,2.069985393,3,331.09,19,6,0
"155",717,2287,"anisette",2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,283.59,38.43,8,0
"156",718,2289,"ankh",17,5,15,5,0.333333333,1.255272505,0.059608965,0.77815125,"Noun",17,1,"Noun",17,2.547106647,1,9.76,2.67,4,0
"157",721,2292,"anklebone",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,180.2,31.25,9,0
"158",732,2336,"annoyance",25,24,25,24,0.490196078,1.414973348,0.286123033,1.397940009,"Noun",25,1,"Noun",25,2.70680749,3,261.91,38.63,9,0
"159",738,2352,"annulment",76,28,75,28,1.490196078,1.886490725,0.333810205,1.462397998,"Noun",76,1,"Noun",76,3.178324867,3,551.73,47.5,9,0
"160",755,2411,"anteater",11,11,10,10,0.215686275,1.079181246,0.131139723,1.079181246,"Noun",11,1,"Noun",11,2.371015388,3,948.79,96,8,0
"161",757,2421,"antelope",50,33,38,28,0.980392157,1.707570176,0.39341917,1.531478917,"Noun",50,1,"Noun",50,2.999404318,3,357.56,34.71,8,0
"162",759,2425,"antenna",122,81,113,78,2.392156863,2.089905111,0.965665236,1.913813852,"Noun",122,1,"Noun",122,3.381739254,3,473.24,27,7,0
"163",772,2448,"anthracite",3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,220.12,46.33,10,0
"164",780,2482,"anticline",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,723.93,142.25,9,0
"165",782,2497,"antidote",221,82,213,81,4.333333333,2.346352974,0.977587029,1.919078092,"Noun",222,1,"Noun",222,3.638187117,3,453.19,44,8,0
"166",784,2504,"antigen",19,7,19,7,0.37254902,1.301029996,0.083452551,0.903089987,"Noun",19,1,"Noun",19,2.592864138,3,691.38,41.17,7,0
"167",814,2591,"anytime",1248,1031,805,709,24.47058824,3.096562438,12.29136862,3.013679697,"Noun",1246,1,"Noun",1246,4.388396581,3,645.61,45.17,7,0
"168",817,2609,"apartheid",19,14,17,12,0.37254902,1.301029996,0.166905103,1.176091259,"Noun",19,1,"Noun",19,2.592864138,3,215.78,22.25,9,0
"169",818,2610,"apartment",4235,1774,4152,1755,83.03921569,3.626955951,21.14926085,3.249198357,"Noun",4230,1,"Noun",4230,4.918790094,3,593.42,52.63,9,0
"170",821,2614,"apathy",24,22,23,22,0.470588235,1.397940009,0.262279447,1.361727836,"Noun",24,1,"Noun",24,2.689774151,3,228.73,22.4,6,0
"171",822,2615,"apatite",2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,669.2,69.17,7,0
"172",826,2623,"aperture",14,13,13,12,0.274509804,1.176091259,0.154983309,1.146128036,"Noun",14,1,"Noun",14,2.467925401,3,338.7,38.57,8,0
"173",828,2626,"aphasia",9,7,9,7,0.176470588,1,0.083452551,0.903089987,"Noun",9,1,"Noun",9,2.291834142,3,81.06,10.83,7,0
"174",839,2648,"apnea",8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,"Noun",8,1,"Noun",8,2.246076652,3,258.52,14.5,5,0
"175",841,2654,"apogee",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,302.59,31.4,6,0
"176",849,2675,"apostate",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,371.43,50.86,8,0
"177",856,2700,"apparel",35,32,30,28,0.68627451,1.556302501,0.381497377,1.51851394,"Noun",35,1,"Noun",35,2.848136643,3,380,34.33,7,0
"178",858,2714,"appearance",591,498,585,494,11.58823529,2.772321707,5.937052933,2.698100546,"Noun",593,1,"Noun",593,4.064155849,3,445.69,46.33,10,0
"179",861,2730,"appendage",21,17,19,15,0.411764706,1.342422681,0.202670482,1.255272505,"Noun",21,1,"Noun",21,2.634256823,3,283.07,35.75,9,0
"180",864,2738,"appendix",133,88,125,86,2.607843137,2.127104798,1.049117787,1.949390007,"Noun",133,1,"Noun",133,3.418938941,3,364.26,34.14,8,0
"181",868,2746,"appetite",456,389,450,384,8.941176471,2.6599162,4.637577492,2.591064607,"Noun",456,1,"Noun",456,3.951750342,3,862.88,87.29,8,0
"182",877,2763,"appliance",41,34,39,32,0.803921569,1.62324929,0.405340963,1.544068044,"Noun",41,1,"Noun",41,2.915083433,3,320.41,48.13,9,0
"183",879,2767,"applicant",31,24,28,23,0.607843137,1.505149978,0.286123033,1.397940009,"Noun",31,1,"Noun",31,2.79698412,3,492.27,53.13,9,0
"184",882,2780,"appointee",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,470.74,62.75,9,1
"185",884,2789,"appraisal",39,29,38,28,0.764705882,1.602059991,0.345731998,1.477121255,"Noun",39,1,"Noun",39,2.893894133,3,330.71,37.88,9,0
"186",886,2793,"appraiser",11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,"Noun",11,1,"Noun",11,2.371015388,3,342.02,52.25,9,1
"187",888,2814,"apprentice",99,64,85,52,1.941176471,2,0.762994754,1.812913357,"Noun",99,1,"Noun",99,3.291834142,3,589.93,88.44,10,0
"188",889,2836,"approval",428,333,423,330,8.392156863,2.632457292,3.969957082,2.523746467,"Noun",429,1,"Noun",429,3.924291434,3,502.55,35.86,8,0
"189",897,2865,"aptitude",55,41,53,40,1.078431373,1.748188027,0.488793515,1.62324929,"Noun",55,1,"Noun",55,3.040022169,3,386.71,35.71,8,2
"190",900,2871,"aqualung",5,4,3,3,0.098039216,0.77815125,0.047687172,0.698970004,"Noun",5,1,"Noun",5,2.069985393,3,791.12,129.14,8,0
"191",908,2885,"aquifer",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",1,1,"Noun",1,1.768955397,3,657.13,60.67,7,0
"192",913,2915,"arbitrage",9,6,5,5,0.176470588,1,0.071530758,0.84509804,"Noun",9,1,"Noun",9,2.291834142,3,228.52,27.25,9,0
"193",925,2942,"arcanum",2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,414.82,23,7,0
"194",932,2971,"archery",40,22,33,20,0.784313725,1.612783857,0.262279447,1.361727836,"Noun",40,1,"Noun",40,2.904617999,3,710.61,80,7,1
"195",935,2991,"architrave",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,159.69,24.33,10,0
"196",937,2997,"archivist",4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,192.19,34.13,9,0
"197",942,3007,"arcturus",2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,242.44,31.71,8,0
"198",947,3018,"area",3821,2159,3663,2099,74.92156863,3.582290683,25.73915117,3.334453751,"Noun",3817,1,"Noun",3817,4.874124825,3,586.77,9.67,4,1
"199",954,3051,"argonaut",1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,123.58,16.71,8,0
"200",958,3064,"argument",867,702,857,698,17,2.938519725,8.369098712,2.846955325,"Noun",867,1,"Noun",867,4.230353867,3,413.43,40,8,0
"201",962,3072,"aria",35,22,34,21,0.68627451,1.556302501,0.262279447,1.361727836,"Noun",33,1,"Noun",33,2.848136643,3,228.75,9.33,4,2
"202",970,3107,"armada",55,35,44,28,1.078431373,1.748188027,0.417262756,1.556302501,"Noun",55,1,"Noun",55,3.040022169,3,266.93,16.2,6,0
"203",989,3152,"aroma",69,64,67,63,1.352941176,1.84509804,0.762994754,1.812913357,"Noun",69,1,"Noun",69,3.136932182,3,555.72,24.5,5,0
"204",991,3160,"arousal",19,15,16,12,0.37254902,1.301029996,0.178826896,1.204119983,"Noun",19,1,"Noun",19,2.592864138,3,983.38,53.17,7,0
"205",1002,3199,"arrival",422,354,410,345,8.274509804,2.626340367,4.220314735,2.550228353,"Noun",422,1,"Noun",422,3.91817451,3,598.83,35.17,7,0
"206",1004,3206,"arrogance",144,128,136,123,2.823529412,2.161368002,1.525989509,2.11058971,"Noun",144,1,"Noun",144,3.453202144,3,242.02,38.88,9,0
"207",1008,3216,"arrowroot",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,83.2,18.75,9,0
"208",1010,3222,"arse",191,79,188,77,3.745098039,2.283301229,0.94182165,1.903089987,"Noun",191,1,"Noun",191,3.575135371,1,569.79,9.67,4,1
"209",1014,3228,"arsenic",63,31,47,25,1.235294118,1.806179974,0.369575584,1.505149978,"Noun",63,1,"Noun",63,3.098014116,3,339.68,30.83,7,0
"210",1021,3249,"artery",271,181,266,177,5.31372549,2.434568904,2.15784454,2.260071388,"Noun",271,1,"Noun",271,3.726403046,3,562.18,48.6,6,0
"211",1023,3255,"arthritis",99,79,87,72,1.941176471,2,0.94182165,1.903089987,"Noun",99,1,"Noun",99,3.291834142,3,137.65,28.25,9,1
"212",1024,3256,"arthropod",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,78.18,13.25,9,0
