"","X","Word","Unnamed","FREQcount","CDcount","FREQlow","Cdlow","SUBLTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","CMUSylls"
"12034",12033,"odeon",44301,7,5,0,0,0.137254901960784,0.903089986991944,0.0596089651883643,0.778151250383644,"Noun",6,1,"Noun","6",2.1949241291364,3
"12035",12034,"odes",44302,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"12038",12037,"odorant",44312,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12040",12039,"odyssey",44321,45,21,9,9,0.882352941176471,1.66275783168157,0.25035765379113,1.34242268082221,"Noun",45,1,"Noun","45",2.95459197382603,3
"12042",12041,"offender",44343,140,101,134,97,2.74509803921569,2.14921911265538,1.20410109680496,2.00860017176192,"Noun",135,1,"Noun","135",3.44105325479984,3
"12043",12042,"offenders",44344,113,74,108,73,2.2156862745098,2.05690485133647,0.882212684787792,1.8750612633917,"Noun",112,1,"Noun","112",3.34873899348093,3
"12045",12044,"offenses",44348,32,30,32,30,0.627450980392157,1.51851393987789,0.357653791130186,1.49136169383427,"Noun",30,0.9375,"Noun.Verb","30.2",2.81034808202235,3
"12046",12045,"offerings",44355,32,31,32,31,0.627450980392157,1.51851393987789,0.369575584167859,1.50514997831991,"Noun",32,1,"Noun","32",2.81034808202235,3
"12049",12048,"officer",44362,5265,2026,3313,1580,103.235294117647,3.72148085477005,24.1535526943252,3.30685374869301,"Noun",5229,0.995431182181611,"Noun.Name","5229.24",5.01331499691451,3
"12050",12049,"officers",44363,1442,844,1252,762,28.2745098039216,3.15926633109349,10.0619933237959,2.92685670894969,"Noun",1440,1,"Noun","1440",4.45110047323795,3
"12051",12050,"offices",44364,336,266,328,259,6.58823529411765,2.52762990087134,3.17119694802098,2.42651126136458,"Noun",335,1,"Noun","335",3.8194640430158,3
"12052",12051,"officials",44368,356,263,318,241,6.98039215686275,2.55266821611219,3.13543156890796,2.42160392686983,"Noun",352,1,"Noun","352",3.84450235825665,3
"12054",12053,"offs",44382,9,8,9,8,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Noun",5,0.555555555555556,"Noun.Verb","5.4",2.29183414214446,1
"12059",12058,"ohm",44409,4,4,1,1,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",2,0.5,"Noun.Name","2.2",1.99080414648048,1
"12060",12059,"ohms",44410,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,1
"12061",12060,"oil",44415,2095,1059,1816,997,41.078431372549,3.32139127831169,12.6251788268956,3.02530586526477,"Noun",2069,0.989478718316595,"Noun.Verb.Name","2069.19.3",4.61322542045615,1
"12065",12064,"oils",44426,68,56,66,55,1.33333333333333,1.83884909073726,0.667620410109681,1.75587485567249,"Noun",67,0.985294117647059,"Noun.Verb","67.1",3.13068323288172,1
"12072",12071,"olds",44461,24,24,18,18,0.470588235294118,1.39794000867204,0.286123032904149,1.39794000867204,"Noun",24,1,"Noun","24",2.6897741508165,1
"12073",12072,"oldsmobile",44462,16,15,0,0,0.313725490196078,1.23044892137827,0.178826895565093,1.20411998265592,"Noun",14,0.875,"Noun.Name","14.2",2.52228306352273,3
"12075",12074,"olefins",44469,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12076",12075,"oligarch",44474,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12077",12076,"oligarchs",44476,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12082",12081,"olympics",44496,217,131,6,6,4.25490196078431,2.3384564936046,1.56175488793515,2.12057393120585,"Noun",218,1,"Noun","218",3.63029063574906,3
"12083",12082,"ombudsman",44502,7,4,7,4,0.137254901960784,0.903089986991944,0.0476871721506915,0.698970004336019,"Noun",7,1,"Noun","7",2.1949241291364,3
"12084",12083,"omega",44504,76,43,20,13,1.49019607843137,1.88649072517248,0.512637100619933,1.64345267648619,"Noun",76,1,"Noun","76",3.17832486731694,3
"12089",12088,"omission",44517,20,19,19,19,0.392156862745098,1.32221929473392,0.226514067715784,1.30102999566398,"Noun",20,1,"Noun","20",2.61405343687838,3
"12090",12089,"omissions",44518,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12092",12091,"omnibus",44524,4,4,3,3,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"12097",12096,"oneida",44546,2,2,0,0,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",1,0.5,"Noun.Name","1.1",1.76895539686412,3
"12099",12098,"ones",44550,5177,3185,4985,3129,101.509803921569,3.71416204609885,37.9709108249881,3.50324577146511,"Noun",5210,0.997320061255743,"Noun.Verb","5210.14",5.00599618824331,1
"12102",12101,"onlooker",44559,2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"12103",12102,"onlookers",44560,17,13,11,7,0.333333333333333,1.25527250510331,0.154983309489747,1.14612803567824,"Noun",17,1,"Noun","17",2.54710664724777,3
"12104",12103,"ons",44565,33,8,32,7,0.647058823529412,1.53147891704226,0.0953743443013829,0.954242509439325,"Noun",31,1,"Noun","31",2.82331305918672,1
"12111",12110,"oohs",44587,9,8,8,7,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Noun",9,1,"Noun","9",2.29183414214446,1
"12113",12112,"oomph",44591,33,22,26,18,0.647058823529412,1.53147891704226,0.262279446828803,1.36172783601759,"Noun",33,1,"Noun","33",2.82331305918672,1
"12116",12115,"opener",44616,173,103,170,103,3.3921568627451,2.2405492482826,1.22794468288031,2.01703333929878,"Noun",173,1,"Noun","173",3.53238339042706,3
"12117",12116,"openers",44617,42,37,42,37,0.823529411764706,1.63346845557959,0.441106342393896,1.57978359661681,"Noun",42,1,"Noun","42",2.92530259772405,3
"12118",12117,"opening",44619,1960,1360,1839,1297,38.4313725490196,3.29247759366778,16.2136385312351,3.13385812520333,"Noun",1017,0.519142419601838,"Noun.Verb.Adjective","1017.917.25",4.58431173581224,3
"12119",12118,"openings",44620,78,64,71,63,1.52941176470588,1.89762709129044,0.762994754411063,1.81291335664286,"Noun",78,1,"Noun","78",3.1894612334349,3
"12120",12119,"openness",44622,20,19,20,19,0.392156862745098,1.32221929473392,0.226514067715784,1.30102999566398,"Noun",20,1,"Noun","20",2.61405343687838,3
"12131",12130,"opiate",44652,20,19,16,15,0.392156862745098,1.32221929473392,0.226514067715784,1.30102999566398,"Noun",17,0.85,"Noun.Verb.Name","17.2.1",2.61405343687838,3
"12132",12131,"opiates",44653,22,19,20,17,0.431372549019608,1.36172783601759,0.226514067715784,1.30102999566398,"Noun",22,1,"Noun","22",2.65356197816205,3
"12133",12132,"opinion",44656,2142,1430,2134,1427,42,3.33102217104183,17.0481640438722,3.15563963375978,"Noun",2144,1,"Noun","2144",4.62285631318629,3
"12134",12133,"opinions",44659,256,225,245,216,5.01960784313725,2.40993312333129,2.6824034334764,2.3541084391474,"Noun",255,1,"Noun","255",3.70176726547575,3
"12135",12134,"opium",44660,114,61,105,56,2.23529411764706,2.06069784035361,0.727229375298045,1.79239168949825,"Noun",114,1,"Noun","114",3.35253198249807,3
"12136",12135,"opossum",44661,4,2,4,2,0.0784313725490196,0.698970004336019,0.0238435860753457,0.477121254719662,"Noun",4,1,"Noun","4",1.99080414648048,3
"12137",12136,"opponent",44665,240,182,239,182,4.70588235294118,2.38201704257487,2.16976633285646,2.26245108973043,"Noun",239,1,"Noun","239",3.67385118471933,3
"12138",12137,"opponents",44666,91,78,91,78,1.7843137254902,1.96378782734556,0.929899856938484,1.89762709129044,"Noun",92,1,"Noun","92",3.25562196949002,3
"12139",12138,"opposites",44683,46,36,39,32,0.901960784313726,1.67209785793572,0.429184549356223,1.56820172406699,"Noun",46,1,"Noun","46",2.96393200008018,3
"12141",12140,"oppression",44690,76,63,75,63,1.49019607843137,1.88649072517248,0.751072961373391,1.80617997398389,"Noun",76,1,"Noun","76",3.17832486731694,3
"12142",12141,"oppressor",44694,26,17,21,16,0.509803921568627,1.43136376415899,0.202670481640439,1.25527250510331,"Noun",24,0.923076923076923,"Noun.Name","24.2",2.72319790630345,3
"12143",12142,"oppressors",44695,25,19,22,18,0.490196078431373,1.41497334797082,0.226514067715784,1.30102999566398,"Noun",23,1,"Noun","23",2.70680749011528,3
"12144",12143,"ops",44696,214,141,126,100,4.19607843137255,2.33243845991561,1.68097281831187,2.15228834438306,"Noun",214,1,"Noun","214",3.62427260206007,1
"12146",12145,"optician",44702,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"12149",12148,"optimist",44707,78,73,77,72,1.52941176470588,1.89762709129044,0.870290891750119,1.86923171973098,"Noun",78,1,"Noun","78",3.1894612334349,3
"12150",12149,"optimists",44710,8,8,7,7,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Noun",8,1,"Noun","8",2.24607665158378,3
"12154",12153,"opulence",44725,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"12157",12156,"oracle",44730,114,37,31,21,2.23529411764706,2.06069784035361,0.441106342393896,1.57978359661681,"Noun",114,1,"Noun","114",3.35253198249807,3
"12158",12157,"oracles",44731,20,9,6,6,0.392156862745098,1.32221929473392,0.107296137339056,1,"Noun",20,1,"Noun","20",2.61405343687838,3
"12159",12158,"oranges",44739,125,87,114,80,2.45098039215686,2.10037054511756,1.03719599427754,1.94448267215017,"Noun",125,1,"Noun","125",3.39220468726202,3
"12162",12161,"oration",44746,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"12163",12162,"orations",44747,5,3,5,3,0.0980392156862745,0.778151250383644,0.0357653791130186,0.602059991327962,"Noun",5,1,"Noun","5",2.0699853925281,3
"12164",12163,"orator",44748,8,7,7,7,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",8,1,"Noun","8",2.24607665158378,3
"12166",12165,"orators",44750,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"12168",12167,"orb",44752,140,67,122,61,2.74509803921569,2.14921911265538,0.798760133524082,1.83250891270624,"Noun",140,1,"Noun","140",3.44105325479984,1
"12170",12169,"orbiter",44760,4,3,2,2,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Noun",4,1,"Noun","4",1.99080414648048,3
"12171",12170,"orbiters",44761,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12177",12176,"orchestra",44770,281,189,220,157,5.50980392156863,2.45024910831936,2.25321888412017,2.27875360095283,"Noun",279,1,"Noun","279",3.74208325046382,3
"12178",12177,"orchestras",44772,8,7,5,5,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",8,1,"Noun","8",2.24607665158378,3
"12181",12180,"ord",44786,31,11,5,5,0.607843137254902,1.50514997831991,0.131139723414402,1.07918124604762,"Noun",25,0.862068965517241,"Noun.Name","25.4",2.79698412046437,1
"12186",12185,"ordinance",44802,86,64,66,49,1.68627450980392,1.93951925261862,0.762994754411063,1.81291335664286,"Noun",76,0.883720930232558,"Noun.Name","76.10",3.23135339476308,3
"12191",12190,"ore",44813,84,43,83,42,1.64705882352941,1.92941892571429,0.512637100619933,1.64345267648619,"Noun",81,1,"Noun","81",3.22125306785875,1
"12193",12192,"ores",44817,20,14,20,14,0.392156862745098,1.32221929473392,0.16690510252742,1.17609125905568,"Noun",2,1,"Noun","2",2.61405343687838,1
"12194",12193,"orf",44819,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"12196",12195,"organics",44826,6,5,6,5,0.117647058823529,0.845098040014257,0.0596089651883643,0.778151250383644,"Noun",6,1,"Noun","6",2.13693218215872,3
"12199",12198,"organist",44839,20,13,17,11,0.392156862745098,1.32221929473392,0.154983309489747,1.14612803567824,"Noun",19,1,"Noun","19",2.61405343687838,3
"12203",12202,"orgasm",44850,213,127,201,121,4.17647058823529,2.33041377334919,1.51406771578445,2.10720996964787,"Noun",193,0.906103286384977,"Noun.Verb","193.20",3.62224791549365,3
"12204",12203,"orgasms",44852,74,54,67,52,1.45098039215686,1.8750612633917,0.643776824034335,1.74036268949424,"Noun",71,0.959459459459459,"Noun.Verb","71.3",3.16689540553616,3
"12207",12206,"orifice",44864,30,29,30,29,0.588235294117647,1.49136169383427,0.345731998092513,1.47712125471966,"Noun",28,0.933333333333333,"Noun.Verb","28.2",2.78319583597873,3
"12209",12208,"origin",44867,227,169,205,154,4.45098039215686,2.35793484700045,2.01478302336671,2.23044892137827,"Noun",227,1,"Noun","227",3.64976898914491,3
"12212",12211,"origins",44878,58,52,56,50,1.13725490196078,1.77085201164214,0.619933237958989,1.72427586960079,"Noun",58,1,"Noun","58",3.0626861537866,3
"12213",12212,"oriole",44879,5,4,3,2,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",3,0.6,"Noun.Name","3.2",2.0699853925281,3
"12214",12213,"orioles",44880,8,8,0,0,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Noun",5,0.625,"Noun.Name","5.3",2.24607665158378,3
"12215",12214,"ornament",44891,58,51,58,51,1.13725490196078,1.77085201164214,0.608011444921316,1.7160033436348,"Noun",57,0.982758620689655,"Noun.Verb","57.1",3.0626861537866,3
"12216",12215,"ornaments",44894,51,38,47,37,1,1.7160033436348,0.453028135431569,1.5910646070265,"Noun",51,1,"Noun","51",3.00783748577926,3
"12218",12217,"orphanage",44907,273,136,256,132,5.35294117647059,2.43775056282039,1.62136385312351,2.13672056715641,"Noun",273,1,"Noun","273",3.72958470496485,3
"12221",12220,"orpheum",44911,6,5,0,0,0.117647058823529,0.845098040014257,0.0596089651883643,0.778151250383644,"Noun",4,0.666666666666667,"Noun.Name","4.2",2.13693218215872,3
"12228",12227,"osmium",44967,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12229",12228,"osmosis",44972,15,7,5,5,0.294117647058824,1.20411998265592,0.0834525512637101,0.903089986991944,"Noun",8,0.666666666666667,"Noun.Name","8.4",2.49595412480038,3
"12235",12234,"ostriches",45010,16,9,15,9,0.313725490196078,1.23044892137827,0.107296137339056,1,"Noun",13,0.866666666666667,"Noun.Verb.Name","13.1.1",2.52228306352273,3
"12236",12235,"otherness",45016,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"12240",12239,"ottoman",45031,16,15,11,11,0.313725490196078,1.23044892137827,0.178826895565093,1.20411998265592,"Noun",12,0.75,"Noun.Adjective","12.4",2.52228306352273,3
"12241",12240,"ounce",45040,206,145,162,142,4.03921568627451,2.31597034545692,1.72865999046257,2.16435285578444,"Noun",206,1,"Noun","206",3.60780448760138,1
"12245",12244,"outages",45054,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"12260",12259,"outfielder",45103,5,4,3,2,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,3
"12263",12262,"outfitter",45109,2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"12264",12263,"outfitters",45110,3,3,0,0,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",2,0.666666666666667,"Noun.Name","2.1",1.89389413347242,3
"12269",12268,"outhouses",45139,5,4,4,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,3
"12273",12272,"outlawry",45151,2,1,2,1,0.0392156862745098,0.477121254719662,0.0119217930376729,0.301029995663981,"Noun",2,1,"Noun","2",1.76895539686412,3
"12283",12282,"outpatient",45184,31,28,29,26,0.607843137254902,1.50514997831991,0.33381020505484,1.46239799789896,"Noun",31,1,"Noun","31",2.79698412046437,3
"12287",12286,"outpouring",45195,13,13,12,12,0.254901960784314,1.14612803567824,0.154983309489747,1.14612803567824,"Noun",14,1,"Noun","14",2.4379621778227,3
"12291",12290,"outrages",45207,6,4,5,4,0.117647058823529,0.845098040014257,0.0476871721506915,0.698970004336019,"Noun",6,1,"Noun","6",2.13693218215872,3
"12293",12292,"outriders",45216,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12294",12293,"outriggers",45218,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"12295",12294,"outs",45223,99,68,98,67,1.94117647058824,2,0.810681926561755,1.83884909073726,"Noun",99,1,"Noun","99",3.29183414214446,1
"12297",12296,"outsider",45239,121,97,117,93,2.37254901960784,2.08635983067475,1.15641392465427,1.99122607569249,"Noun",121,1,"Noun","121",3.37819397281921,3
"12298",12297,"outsiders",45240,87,73,81,70,1.70588235294118,1.94448267215017,0.870290891750119,1.86923171973098,"Noun",87,1,"Noun","87",3.23631681429463,3
"12306",12305,"ovaries",45302,43,36,43,36,0.843137254901961,1.64345267648619,0.429184549356223,1.56820172406699,"Noun",43,1,"Noun","43",2.93528681863065,3
"12307",12306,"ovary",45303,26,13,26,13,0.509803921568627,1.43136376415899,0.154983309489747,1.14612803567824,"Noun",26,1,"Noun","26",2.72319790630345,3
"12308",12307,"ovation",45305,45,44,45,44,0.882352941176471,1.66275783168157,0.524558893657606,1.65321251377534,"Noun",45,1,"Noun","45",2.95459197382603,3
"12309",12308,"ovations",45306,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"12312",12311,"overalls",45322,52,44,52,44,1.01960784313725,1.72427586960079,0.524558893657606,1.65321251377534,"Noun",52,1,"Noun","52",3.01611001174525,3
"12313",12312,"overbuilt",45344,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"12314",12313,"overcoat",45360,74,55,65,51,1.45098039215686,1.8750612633917,0.655698617072008,1.7481880270062,"Noun",73,0.986486486486487,"Noun.Name","73.1",3.16689540553616,3
"12315",12314,"overcoats",45361,16,12,16,12,0.313725490196078,1.23044892137827,0.143061516452074,1.11394335230684,"Noun",16,1,"Noun","16",2.52228306352273,3
"12316",12315,"overdose",45388,136,100,115,90,2.66666666666667,2.13672056715641,1.19217930376729,2.00432137378264,"Noun",112,0.823529411764706,"Noun.Verb.Name","112.20.4",3.42855470930087,3
"12318",12317,"overdraft",45392,5,4,5,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,3
"12319",12318,"overdrive",45402,29,24,24,21,0.568627450980392,1.47712125471966,0.286123032904149,1.39794000867204,"Noun",29,1,"Noun","29",2.76895539686412,3
"12321",12320,"overflight",45446,2,1,2,1,0.0392156862745098,0.477121254719662,0.0119217930376729,0.301029995663981,"Noun",2,1,"Noun","2",1.76895539686412,3
